"","age","marital_status","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degree","c_charge_desc","is_recid","prison_length"
"368",50,"Significant Other",0,0,0,1,"(M2)","Prowling/Loitering",1,1727
"369",53,"Single",0,0,0,17,"(F3)","Felony Battery",0,351
"370",53,"Single",0,0,0,17,"(F3)","Felony Battery",0,151
"371",53,"Single",0,0,0,17,"(F3)","Felony Battery",0,510
"372",53,"Single",0,0,0,17,"(F3)","Felony Battery",0,1663
"373",53,"Single",0,0,0,17,"(F3)","Felony Battery",0,898
"374",53,"Single",0,0,0,17,"(F3)","Felony Battery",0,591
"375",53,"Single",0,0,0,17,"(F3)","Felony Battery",0,508
"376",53,"Single",0,0,0,17,"(F3)","Felony Battery",0,328
"377",47,"Single",0,0,0,5,"(F3)","arrest case no charge",0,1081
"378",47,"Single",0,0,0,5,"(F3)","arrest case no charge",0,69
"379",40,"Single",1,0,0,15,"(F3)","arrest case no charge",0,430
"380",40,"Single",1,0,0,15,"(F3)","arrest case no charge",0,112
"381",69,"Separated",0,0,0,6,"(M2)","Driving License Suspended",1,1075
"382",32,"Single",0,0,0,6,"(F3)","Attempted Burg/Convey/Unocc",1,1714
"383",34,"Significant Other",0,0,0,5,"(F3)","Possession of Cocaine",0,1209
"384",26,"Single",0,0,0,0,"(F3)","Possession Of Heroin",0,142
"385",26,"Single",0,0,0,9,"(F3)","Possession Of Heroin",0,1735
"386",27,"Single",0,0,0,8,"(F3)","Felony Battery (Dom Strang)",1,1555
"387",40,"Single",0,0,0,13,"(F3)","Possession of Cocaine",1,530
"388",40,"Single",0,0,0,13,"(F3)","Possession of Cocaine",1,276
"389",40,"Single",0,0,0,13,"(F3)","Possession of Cocaine",1,212
"390",40,"Single",0,0,0,13,"(F3)","Possession of Cocaine",1,662
"391",40,"Single",0,0,0,13,"(F3)","Possession of Cocaine",1,276
"392",47,"Single",0,0,0,3,"(F3)","arrest case no charge",1,306
"393",26,"Single",0,0,1,1,"(F1)","arrest case no charge",1,342
"394",26,"Single",0,0,1,1,"(F1)","arrest case no charge",1,1938
"395",34,"Single",0,0,0,12,"(F2)","Deliver Cocaine",1,695
"396",47,"Married",0,1,1,21,"(M1)","Battery",1,135
"397",47,"Married",0,1,1,21,"(M1)","Battery",1,282
"398",47,"Married",0,1,1,21,"(M1)","Battery",1,680
"399",47,"Married",0,1,1,21,"(M1)","Battery",1,118
"400",30,"Single",0,0,0,15,"(F3)","Possession of Cocaine",1,253
"401",54,"Single",0,0,0,11,"(F3)","arrest case no charge",0,801
"402",54,"Single",0,0,0,11,"(F3)","arrest case no charge",0,867
"403",54,"Single",0,0,0,11,"(F3)","arrest case no charge",0,667
"404",54,"Single",0,0,0,11,"(F3)","arrest case no charge",0,257
"405",54,"Single",0,0,0,11,"(F3)","arrest case no charge",0,117
"406",54,"Single",0,0,0,11,"(F3)","arrest case no charge",0,153
"407",54,"Single",0,0,0,11,"(F3)","arrest case no charge",0,365
"408",35,"Single",0,0,0,6,"(F3)","arrest case no charge",1,250
"409",35,"Single",0,0,0,6,"(F3)","arrest case no charge",1,251
"410",31,"Single",0,0,0,6,"(M1)","DUI Property Damage/Injury",0,1520
"411",29,"Single",3,0,1,5,"(F3)","arrest case no charge",0,586
"412",61,"Widowed",0,0,0,12,"(F3)","Felony Battery w/Prior Convict",0,686
"413",61,"Widowed",0,0,0,12,"(F3)","Felony Battery w/Prior Convict",0,132
"414",52,"Single",3,0,0,23,"(F3)","arrest case no charge",0,1664
"415",52,"Single",3,0,0,23,"(F3)","arrest case no charge",0,385
"416",52,"Single",3,0,0,23,"(F3)","arrest case no charge",0,2882
"417",52,"Single",3,0,0,23,"(F3)","arrest case no charge",0,580
"418",52,"Single",3,0,0,23,"(F3)","arrest case no charge",0,2121
"419",52,"Single",3,0,0,23,"(F3)","arrest case no charge",0,1667
"420",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,1812
"421",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,465
"422",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,324
"423",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,405
"424",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,1415
"425",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,197
"426",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,425
"427",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,919
"428",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,19
"429",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,126
"430",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,406
"431",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,350
"432",54,"Single",0,0,0,26,"(F3)","Battery on Law Enforc Officer",0,213
"433",31,"Single",0,0,0,11,"(F2)","False Ownership Info/Pawn Item",1,120
"434",31,"Single",0,0,0,11,"(F2)","False Ownership Info/Pawn Item",1,710
"435",34,"Single",0,0,0,4,"(F2)","Aggravated Battery / Pregnant",1,151
"436",34,"Single",0,0,0,5,"(M1)","Battery",0,1130
"437",30,"Single",0,0,0,1,"(F3)","Burglary Structure Unoccup",0,231
"438",58,"Married",0,0,0,6,"(F3)","Felony Petit Theft",0,366
"439",22,"Single",0,1,1,3,"(F1)","arrest case no charge",1,2218
"440",65,"Married",0,0,0,1,"(F1)","arrest case no charge",0,1434
"441",23,"Single",0,0,0,6,"(F3)","Poss Pyrrolidinovalerophenone",1,1450
"442",23,"Single",2,0,0,3,"(F3)","Poss3,4 Methylenedioxymethcath",1,313
"443",21,"Single",0,1,0,1,"(F3)","Att Burgl Unoccupied Dwel",1,1814
"444",48,"Significant Other",0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,910
"445",48,"Significant Other",0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,624
"446",48,"Significant Other",0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,1328
"447",48,"Significant Other",0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,174
"448",48,"Significant Other",0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,348
"449",48,"Significant Other",0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,140
"450",48,"Significant Other",0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,596
"451",48,"Significant Other",0,0,0,10,"(M1)","Unlaw Use False Name/Identity",0,5474
"452",22,"Single",0,0,0,5,"(F3)","Grand Theft (Motor Vehicle)",0,268
"453",22,"Single",0,0,0,5,"(F3)","Grand Theft (Motor Vehicle)",0,0
"454",24,"Single",0,0,1,4,"(F3)","Grand Theft in the 3rd Degree",0,2402
"455",54,"Separated",0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,760
"456",54,"Separated",0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,758
"457",54,"Separated",0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,251
"458",54,"Separated",0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,238
"459",54,"Separated",0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,2303
"460",54,"Separated",0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,114
"461",54,"Separated",0,0,0,0,"(F3)","Poss3,4 Methylenedioxymethcath",0,162
"462",52,"Separated",0,0,0,2,"(F3)","Possession of Cocaine",1,355
"463",52,"Separated",0,0,0,2,"(F3)","Possession of Cocaine",1,130
"464",31,"Single",3,0,0,16,"(F3)","Driving While License Revoked",1,672
"465",31,"Single",3,0,0,16,"(F3)","Driving While License Revoked",1,244
"466",31,"Single",3,0,0,16,"(F3)","Driving While License Revoked",1,994
"467",33,"Significant Other",0,0,0,1,"(M1)","Battery",0,413
"468",51,"Single",0,0,0,16,"(F3)","Possession of Cocaine",0,297
"469",51,"Single",0,0,0,16,"(F3)","Possession of Cocaine",0,1445
"470",51,"Single",0,0,0,16,"(F3)","Possession of Cocaine",0,37
"471",51,"Single",0,0,0,16,"(F3)","Possession of Cocaine",0,417
"472",34,"Single",0,0,0,30,"(M1)","Resist/Obstruct W/O Violence",1,144
"473",34,"Single",0,0,0,30,"(M1)","Resist/Obstruct W/O Violence",1,1595
"474",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,511
"475",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,376
"476",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,175
"477",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,403
"478",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,294
"479",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,343
"480",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,146
"481",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,195
"482",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,545
"483",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,50
"484",60,"Single",0,0,0,11,"(F3)","Fleeing Or Attmp Eluding A Leo",0,1581
"485",58,"Single",0,0,0,6,"(F3)","Possession of Cocaine",0,167
"486",58,"Single",0,0,0,6,"(F3)","Possession of Cocaine",0,132
"487",58,"Single",0,0,0,6,"(F3)","Possession of Cocaine",0,653
"488",58,"Single",0,0,0,6,"(F3)","Possession of Cocaine",0,696
"489",58,"Single",0,0,0,6,"(F3)","Possession of Cocaine",0,0
"490",58,"Single",0,0,0,6,"(F3)","Possession of Cocaine",0,938
"491",58,"Single",0,0,0,6,"(F3)","Possession of Cocaine",0,168
"492",58,"Single",0,0,0,6,"(F3)","Possession of Cocaine",0,419
"493",59,"Married",0,0,0,15,"(M1)","arrest case no charge",1,56
"494",59,"Married",0,0,0,15,"(M1)","arrest case no charge",1,55
"495",59,"Married",0,0,0,15,"(M1)","arrest case no charge",1,437
"496",59,"Married",0,0,0,15,"(M1)","arrest case no charge",1,576
"497",30,"Single",0,0,0,9,"(F1)","arrest case no charge",0,56
"498",49,"Single",0,0,0,0,"(F3)","Driving While License Revoked",0,1705
"499",49,"Single",0,0,0,0,"(F3)","Driving While License Revoked",0,925
"500",49,"Single",0,0,0,0,"(F3)","Driving While License Revoked",0,2101
"501",49,"Single",0,0,0,0,"(F3)","Driving While License Revoked",0,212
"502",37,"Single",0,0,0,14,"(M1)","Possess Cannabis/20 Grams Or Less",1,180
"503",37,"Single",0,0,0,14,"(M1)","Possess Cannabis/20 Grams Or Less",1,690
"504",37,"Single",0,0,0,14,"(M1)","Possess Cannabis/20 Grams Or Less",1,330
"505",31,"Single",1,1,1,12,"(F3)","arrest case no charge",1,659
"506",45,"Single",0,0,0,1,"(F3)","Felony Driving While Lic Suspd",0,216
"507",43,"Single",0,0,0,12,"(F3)","False Ownership Info/Pawn Item",0,835
"508",43,"Single",0,0,0,12,"(F3)","False Ownership Info/Pawn Item",0,501
"509",43,"Single",0,0,0,12,"(F3)","False Ownership Info/Pawn Item",0,282
"510",27,"Single",0,0,0,2,"(M1)","Battery",1,329
"511",35,"Single",0,0,0,16,"(F3)","arrest case no charge",1,423
"512",35,"Single",0,0,0,16,"(F3)","arrest case no charge",1,237
"513",29,"Single",0,0,0,4,"(F3)","arrest case no charge",1,340
"514",54,"Single",0,0,0,11,"(F3)","Possession of Cocaine",1,293
"515",54,"Single",0,0,0,11,"(F3)","Possession of Cocaine",1,241
"516",54,"Single",0,0,0,11,"(F3)","Possession of Cocaine",1,356
"517",54,"Single",0,0,0,11,"(F3)","Possession of Cocaine",1,1020
"518",54,"Single",0,0,0,11,"(F3)","Possession of Cocaine",1,76
"519",54,"Single",0,0,0,11,"(F3)","Possession of Cocaine",1,454
"520",54,"Single",0,0,0,11,"(F3)","Possession of Cocaine",1,164
"521",54,"Single",0,0,0,11,"(F3)","Possession of Cocaine",1,73
"522",27,"Single",0,0,0,4,"(F3)","Deliver 3,4 Methylenediox",0,1223
"523",23,"Single",0,0,0,6,"(F3)","Possession Of Alprazolam",1,85
"524",33,"Single",0,0,0,16,"(M1)","arrest case no charge",1,402
"525",30,"Single",0,0,0,11,"(M2)","Reckless Driving",1,81
"526",30,"Single",0,0,0,11,"(M2)","Reckless Driving",1,333
"527",30,"Single",0,0,0,11,"(M2)","Reckless Driving",1,217
"528",31,"Single",0,0,0,1,"(F3)","arrest case no charge",0,1029
"529",31,"Single",0,0,0,1,"(F3)","arrest case no charge",0,282
"530",31,"Single",0,0,0,1,"(F3)","arrest case no charge",0,1448
"531",27,"Single",0,0,0,4,"(F3)","Pos Cannabis W/Intent Sel/Del",1,382
"532",30,"Single",0,1,0,8,"(F3)","Felony Battery w/Prior Convict",0,414
"533",39,"Single",2,0,0,4,"(M1)","Battery",1,293
"534",39,"Single",2,0,0,4,"(M1)","Battery",1,630
"535",39,"Single",2,0,0,4,"(M1)","Battery",1,4055
"536",28,"Single",0,0,0,0,"(F3)","Manufacture Cannabis",1,97
"537",22,"Single",1,0,0,2,"(F3)","arrest case no charge",0,2150
"538",30,"Single",0,0,0,8,"(F2)","arrest case no charge",1,259
"539",30,"Single",0,0,0,8,"(F2)","arrest case no charge",1,363
"540",30,"Single",0,0,0,8,"(F2)","arrest case no charge",1,515
"541",22,"Single",0,0,0,3,"(F3)","Tampering With Physical Evidence",0,410
"542",21,"Single",0,0,0,3,"(F3)","Grand Theft in the 3rd Degree",1,1422
"543",23,"Single",0,0,0,5,"(F3)","Burglary Conveyance Unoccup",0,2022
"544",52,"Single",0,0,0,6,"(M1)","Theft/To Deprive",0,432
"545",52,"Single",0,0,0,6,"(M1)","Theft/To Deprive",0,88
"546",52,"Single",0,0,0,6,"(M1)","Theft/To Deprive",0,575
"547",52,"Single",0,0,0,6,"(M1)","Theft/To Deprive",0,448
"548",52,"Single",0,0,0,6,"(M1)","Theft/To Deprive",0,109
"549",52,"Single",0,0,0,6,"(M1)","Theft/To Deprive",0,618
"550",52,"Single",0,0,0,6,"(M1)","Theft/To Deprive",0,374
"552",53,"Unknown",0,0,0,1,"(F3)","Resist Officer w/Violence",0,920
"553",53,"Single",0,0,0,1,"(F3)","Resist Officer w/Violence",0,920
"554",53,"Unknown",0,0,0,1,"(F3)","Resist Officer w/Violence",0,283
"555",53,"Single",0,0,0,1,"(F3)","Resist Officer w/Violence",0,283
"556",53,"Unknown",0,0,0,1,"(F3)","Resist Officer w/Violence",0,422
"557",53,"Single",0,0,0,1,"(F3)","Resist Officer w/Violence",0,422
"558",28,"Single",0,0,0,3,"(F3)","Possession of Oxycodone",1,2141
"559",38,"Single",0,0,0,2,"(F3)","arrest case no charge",1,177
"560",34,"Single",0,0,0,13,"(F3)","Grand Theft in the 3rd Degree",1,286
"561",34,"Single",0,0,0,13,"(F3)","Grand Theft in the 3rd Degree",1,2024
"562",34,"Single",0,0,0,13,"(F3)","Grand Theft in the 3rd Degree",1,98
"563",34,"Single",0,0,0,0,"(F3)","Aggrav Stalking After Injunctn",0,472
"564",47,"Single",0,0,0,0,"(F2)","Traveling to Meet a Minor",0,1581
"565",31,"Single",0,0,0,4,"(M1)","Battery",1,635
"566",36,"Single",0,0,0,2,"(M2)","Prowling/Loitering",0,427
"567",42,"Single",0,0,0,0,"(F3)","Felony Battery (Dom Strang)",0,289
"568",48,"Single",1,0,0,15,"(F3)","Possession of Cocaine",0,669
"569",48,"Single",1,0,0,15,"(F3)","Possession of Cocaine",0,362
"570",48,"Single",1,0,0,15,"(F3)","Possession of Cocaine",0,110
"571",48,"Single",1,0,0,15,"(F3)","Possession of Cocaine",0,379
"572",48,"Single",1,0,0,15,"(F3)","Possession of Cocaine",0,572
"573",48,"Single",1,0,0,15,"(F3)","Possession of Cocaine",0,428
"574",48,"Single",1,0,0,15,"(F3)","Possession of Cocaine",0,1964
"579",39,"Separated",0,0,0,2,"(F3)","arrest case no charge",0,1492
"580",58,"Single",0,0,0,4,"(F3)","Felony Petit Theft",1,713
"581",58,"Single",0,0,0,4,"(F3)","Felony Petit Theft",1,2381
"582",58,"Single",0,0,0,4,"(F3)","Felony Petit Theft",1,642
"583",58,"Single",0,0,0,4,"(F3)","Felony Petit Theft",1,1756
"584",21,"Single",0,0,0,0,NA,NA,1,1646
"585",21,"Single",0,0,0,0,NA,NA,1,290
"586",52,"Single",0,0,0,3,"(F2)","arrest case no charge",0,276
"587",52,"Single",0,0,0,3,"(F2)","arrest case no charge",0,2178
"588",20,"Single",1,0,0,1,"(F3)","Possession of Cannabis",0,1954
"589",38,"Single",1,0,0,10,"(F3)","Burglary Structure Unoccup",1,1109
"590",38,"Single",1,0,0,10,"(F3)","Burglary Structure Unoccup",1,1737
"591",38,"Single",1,0,0,10,"(F3)","Burglary Structure Unoccup",1,815
"592",38,"Single",1,0,0,10,"(F3)","Burglary Structure Unoccup",1,650
"593",47,"Divorced",0,0,0,13,"(M1)","Battery",1,848
"594",36,"Married",1,2,5,17,"(M2)","arrest case no charge",0,144
"595",36,"Married",1,2,5,17,"(M2)","arrest case no charge",0,436
"596",36,"Married",1,2,5,17,"(M2)","arrest case no charge",0,2220
"597",36,"Married",1,2,5,17,"(M2)","arrest case no charge",0,479
"598",36,"Married",1,2,5,17,"(M2)","arrest case no charge",0,489
"599",40,"Married",10,0,0,14,"(M2)","Driving License Suspended",0,1798
"600",40,"Married",10,0,0,14,"(M2)","Driving License Suspended",0,884
"601",40,"Married",10,0,0,14,"(M2)","Driving License Suspended",0,390
"602",40,"Married",10,0,0,14,"(M2)","Driving License Suspended",0,1052
"603",28,"Single",0,0,0,7,"(F3)","Felony Petit Theft",1,1504
"604",27,"Single",0,0,0,7,"(F3)","arrest case no charge",0,2421
"605",27,"Single",0,0,0,7,"(F3)","arrest case no charge",0,446
"606",30,"Single",0,1,0,4,"(F2)","Aggrav Battery w/Deadly Weapon",0,2106
"607",28,"Single",0,0,0,6,"(F3)","arrest case no charge",1,1546
"608",28,"Single",4,0,0,6,"(M2)","Disorderly Intoxication",0,545
"609",29,"Single",1,0,0,3,"(M1)","Battery",1,485
"610",52,"Single",1,0,0,18,"(F3)","arrest case no charge",0,267
"611",52,"Single",1,0,0,18,"(F3)","arrest case no charge",0,280
"612",52,"Single",1,0,0,18,"(F3)","arrest case no charge",0,592
"613",61,"Married",0,0,0,30,"(F3)","arrest case no charge",0,195
"614",61,"Married",0,0,0,30,"(F3)","arrest case no charge",0,374
"615",54,"Single",0,0,0,10,"(F3)","Possession of Cocaine",0,13
"616",50,"Single",0,0,0,5,"(F2)","arrest case no charge",1,705
"617",52,"Single",0,0,0,0,"(M1)","Battery",1,204
"618",52,"Single",0,0,0,0,"(M1)","Battery",1,540
"619",52,"Single",0,0,0,0,"(M1)","Battery",1,1435
"620",52,"Single",0,0,0,0,"(M1)","Battery",1,1939
"621",33,"Single",0,0,0,10,"(F3)","Grand Theft in the 3rd Degree",0,815
"622",26,"Single",0,0,0,5,"(F3)","arrest case no charge",0,1408
"623",30,"Single",0,3,2,10,"(F3)","Possession of Cocaine",1,1686
"624",30,"Single",0,3,2,10,"(F3)","Possession of Cocaine",1,1276
"625",49,"Single",2,0,1,18,"(F3)","Possession of Cocaine",0,3286
"626",49,"Single",2,0,1,18,"(F3)","Possession of Cocaine",0,2141
"627",49,"Single",2,0,1,18,"(F3)","Possession of Cocaine",0,682
"628",49,"Single",2,0,1,18,"(F3)","Possession of Cocaine",0,2079
"629",29,"Single",0,1,1,3,"(M1)","arrest case no charge",0,539
"630",29,"Single",0,1,1,3,"(M1)","arrest case no charge",0,602
"631",29,"Single",0,1,1,3,"(M1)","arrest case no charge",0,873
"632",36,"Single",0,2,0,17,"(F3)","arrest case no charge",1,747
"633",36,"Single",0,2,0,17,"(F3)","arrest case no charge",1,458
"634",36,"Single",0,2,0,17,"(F3)","arrest case no charge",1,488
"635",64,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,2887
"636",64,"Separated",0,0,0,7,"(F3)","Possession of Cocaine",0,2887
"637",64,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,50
"638",64,"Separated",0,0,0,7,"(F3)","Possession of Cocaine",0,50
"639",64,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,58
"640",64,"Separated",0,0,0,7,"(F3)","Possession of Cocaine",0,58
"641",64,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,915
"642",64,"Separated",0,0,0,7,"(F3)","Possession of Cocaine",0,915
"643",64,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,457
"644",64,"Separated",0,0,0,7,"(F3)","Possession of Cocaine",0,457
"645",64,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,1805
"646",64,"Separated",0,0,0,7,"(F3)","Possession of Cocaine",0,1805
"647",64,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,132
"648",64,"Separated",0,0,0,7,"(F3)","Possession of Cocaine",0,132
"649",64,"Single",0,0,0,7,"(F3)","Possession of Cocaine",0,51
"650",64,"Separated",0,0,0,7,"(F3)","Possession of Cocaine",0,51
"651",26,"Single",0,0,0,3,"(F3)","Pos Cannabis W/Intent Sel/Del",0,1770
"652",35,"Single",1,0,0,7,"(F3)","Grand Theft in the 3rd Degree",0,1744
"653",35,"Single",1,0,0,7,"(F3)","Grand Theft in the 3rd Degree",0,4173
"654",27,"Single",0,0,0,3,"(F3)","arrest case no charge",1,1595
"655",34,"Single",0,2,0,7,"(F2)","arrest case no charge",0,453
"656",32,"Significant Other",0,0,0,13,"(F3)","Possession of Cocaine",0,485
"657",32,"Significant Other",0,0,0,13,"(F3)","Possession of Cocaine",0,819
"658",35,"Single",0,0,0,1,"(F2)","Agg Battery Grt/Bod/Harm",0,1994
"659",34,"Single",1,0,0,28,"(F3)","Driving While License Revoked",0,192
"660",34,"Single",1,0,0,28,"(F3)","Driving While License Revoked",0,486
"661",34,"Single",1,0,0,28,"(F3)","Driving While License Revoked",0,37
"662",34,"Single",1,0,0,28,"(F3)","Driving While License Revoked",0,654
"663",34,"Single",1,0,0,28,"(F3)","Driving While License Revoked",0,750
"664",58,"Single",0,0,0,20,"(F3)","arrest case no charge",0,328
"665",58,"Single",0,0,0,20,"(F3)","arrest case no charge",0,15
"666",58,"Single",0,0,0,20,"(F3)","arrest case no charge",0,1618
"667",58,"Single",0,0,0,20,"(F3)","arrest case no charge",0,476
"668",58,"Single",0,0,0,20,"(F3)","arrest case no charge",0,946
"669",58,"Single",0,0,0,20,"(F3)","arrest case no charge",0,624
"670",58,"Single",0,0,0,20,"(F3)","arrest case no charge",0,133
"671",58,"Single",0,0,0,20,"(F3)","arrest case no charge",0,1790
"672",58,"Single",0,0,0,20,"(F3)","arrest case no charge",0,65
"673",57,"Single",0,0,0,15,"(F3)","arrest case no charge",0,1374
"674",57,"Single",0,0,0,15,"(F3)","arrest case no charge",0,520
"675",57,"Single",0,0,0,15,"(F3)","arrest case no charge",0,2639
"676",57,"Single",0,0,0,15,"(F3)","arrest case no charge",0,674
"677",56,"Single",0,0,0,6,"(F3)","Possession of Cocaine",1,329
"678",56,"Single",0,0,0,6,"(F3)","Possession of Cocaine",1,1543
"679",22,"Single",0,0,0,2,"(M1)","Battery",1,157
"680",43,"Single",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,606
"681",43,"Single",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,99
"682",43,"Single",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,92
"683",43,"Single",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,74
"684",43,"Single",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,60
"685",43,"Single",0,0,0,0,"(F3)","Grand Theft in the 3rd Degree",1,169
"686",33,"Single",0,0,0,1,"(F3)","arrest case no charge",1,624
"687",33,"Single",0,0,0,1,"(F3)","arrest case no charge",1,2110
"688",36,"Single",1,5,0,29,"(F3)","Driving While License Revoked",0,411
"689",36,"Single",1,5,0,29,"(F3)","Driving While License Revoked",0,123
"690",36,"Single",1,5,0,29,"(F3)","Driving While License Revoked",0,302
"691",23,"Single",0,1,0,2,"(F3)","Grand Theft in the 3rd Degree",0,869
"692",39,"Single",0,0,0,2,"(F3)","Tamper With Witness/Victim/CI",0,3048
"693",38,"Single",0,0,0,8,"(F3)","Driving While License Revoked",0,1340
"694",20,"Single",0,0,1,2,"(F3)","Grand Theft Dwell Property",0,1490
"695",45,"Married",0,0,0,6,"(F3)","arrest case no charge",0,520
